variant,test_month,train_mode,top_n,band_rule,min_train_bets,tracks,worst_band_train,worst_band_train_pnl,band_excluded,test_bets,test_pnl,test_max_dd
mode=rolling_24m|topN=2|band=none|minbets=200,2022-03,rolling_24m,2,none,200,"Harlow,Henlow",12-15,156.17633992571282,,810,193.58160427651072,-110.19195669471996
mode=rolling_24m|topN=2|band=none|minbets=200,2022-04,rolling_24m,2,none,200,"Harlow,Swindon",12-15,-101.35237318773653,,1228,320.84123473978104,-38.450831601273464
mode=rolling_24m|topN=2|band=none|minbets=200,2022-05,rolling_24m,2,none,200,"Harlow,Towcester",12-15,213.81592307895556,,1164,57.93704731187838,-177.31520644127949
mode=rolling_24m|topN=2|band=none|minbets=200,2022-06,rolling_24m,2,none,200,"Harlow,Towcester",12-15,226.43942624375586,,1260,74.05062924500348,-175.23490129053653
mode=rolling_24m|topN=2|band=none|minbets=200,2022-07,rolling_24m,2,none,200,"Harlow,Romford",12-15,320.73501956926737,,1496,-29.285619064293797,-177.76996836590007
mode=rolling_24m|topN=2|band=none|minbets=200,2022-08,rolling_24m,2,none,200,"Harlow,Romford",12-15,214.88660756749942,,1298,174.37294086232995,-231.8349898997276
mode=rolling_24m|topN=2|band=none|minbets=200,2022-09,rolling_24m,2,none,200,"Harlow,Romford",12-15,343.70602660942603,,1204,25.557326307164175,-181.582801512
mode=rolling_24m|topN=2|band=none|minbets=200,2022-10,rolling_24m,2,none,200,"Harlow,Perry Barr",12-15,559.5041866068522,,1166,49.500101684682505,-73.00249930767808
mode=rolling_24m|topN=2|band=none|minbets=200,2022-11,rolling_24m,2,none,200,"Harlow,Towcester",12-15,679.0801823939814,,1104,134.18763271293233,-95.9108984358346
mode=rolling_24m|topN=2|band=none|minbets=200,2022-12,rolling_24m,2,none,200,"Harlow,Towcester",12-15,742.5606714611745,,830,140.64620635129162,-127.18679047959063
mode=rolling_24m|topN=2|band=none|minbets=200,2023-01,rolling_24m,2,none,200,"Harlow,Towcester",12-15,765.2507813174329,,1018,-17.93549538739674,-106.34591576926624
mode=rolling_24m|topN=2|band=none|minbets=200,2023-02,rolling_24m,2,none,200,"Harlow,Towcester",12-15,767.4515407511682,,964,64.07320202440792,-91.54254574329507
mode=rolling_24m|topN=2|band=none|minbets=200,2023-03,rolling_24m,2,none,200,"Harlow,Towcester",12-15,708.2988014134312,,1208,74.21716969999997,-119.71788782000002
mode=rolling_24m|topN=2|band=none|minbets=200,2023-04,rolling_24m,2,none,200,"Harlow,Towcester",12-15,675.6223672308525,,1256,-18.144289759999992,-229.75857686
mode=rolling_24m|topN=2|band=none|minbets=200,2023-05,rolling_24m,2,none,200,"Harlow,Towcester",12-15,633.2233360854929,,1200,91.09507268000003,-211.38181528
mode=rolling_24m|topN=2|band=none|minbets=200,2023-06,rolling_24m,2,none,200,"Towcester,Harlow",12-15,378.1799491752357,,1200,94.06955858000003,-165.15380316
mode=rolling_24m|topN=2|band=none|minbets=200,2023-07,rolling_24m,2,none,200,"Towcester,Harlow",12-15,492.3123304127338,,1170,0.4824164800000048,-127.83846944
mode=rolling_24m|topN=2|band=none|minbets=200,2023-08,rolling_24m,2,none,200,"Towcester,Harlow",12-15,659.5126400511975,,1016,-39.21975628,-129.66992682
mode=rolling_24m|topN=2|band=none|minbets=200,2023-09,rolling_24m,2,none,200,"Towcester,Romford",10-12,522.9285271226447,,1004,371.22526674000005,-42.928276340000025
mode=rolling_24m|topN=2|band=none|minbets=200,2023-10,rolling_24m,2,none,200,"Romford,Towcester",10-12,557.3093061164826,,1004,97.09442806,-105.11656148
mode=rolling_24m|topN=2|band=none|minbets=200,2023-11,rolling_24m,2,none,200,"Towcester,Romford",10-12,506.06766714409764,,924,90.87306101999998,-130.0
mode=rolling_24m|topN=2|band=none|minbets=200,2023-12,rolling_24m,2,none,200,"Romford,Harlow",12-15,513.8644626454359,,1200,-405.70498174,-434.38242124
mode=rolling_24m|topN=2|band=none|minbets=200,2024-01,rolling_24m,2,none,200,"Towcester,Harlow",10-12,410.22683155715185,,1052,-185.34269444,-185.94706876000004
mode=rolling_24m|topN=2|band=none|minbets=200,2024-02,rolling_24m,2,none,200,"Towcester,Yarmouth",10-12,240.71177445402859,,828,-4.6623163600000055,-173.94410324
mode=rolling_24m|topN=2|band=none|minbets=200,2024-03,rolling_24m,2,none,200,"Romford,Towcester",10-12,89.58109447537271,,1276,39.540087759999984,-158.4831519
mode=rolling_24m|topN=2|band=none|minbets=200,2024-04,rolling_24m,2,none,200,"Towcester,Romford",10-12,326.5138603896789,,1074,40.879498219999995,-209.51474387999997
mode=rolling_24m|topN=2|band=none|minbets=200,2024-05,rolling_24m,2,none,200,"Romford,Towcester",10-12,242.93873101306326,,1198,-60.72566474000001,-167.96935674000002
mode=rolling_24m|topN=2|band=none|minbets=200,2024-06,rolling_24m,2,none,200,"Romford,Yarmouth",15-20,244.5620355980338,,970,369.28107588,-96.0
mode=rolling_24m|topN=2|band=none|minbets=200,2024-07,rolling_24m,2,none,200,"Romford,Towcester",10-12,208.08949746543576,,1020,-105.90515690000001,-181.77126364
mode=rolling_24m|topN=2|band=none|minbets=200,2024-08,rolling_24m,2,none,200,"Romford,Suffolk Downs",15-20,282.93050762045226,,588,219.67492814,-74.32295554
mode=rolling_24m|topN=2|band=none|minbets=200,2024-09,rolling_24m,2,none,200,"Romford,Suffolk Downs",15-20,525.6689739297311,,566,-217.75931248,-277.11889916
mode=rolling_24m|topN=2|band=none|minbets=200,2024-10,rolling_24m,2,none,200,"Romford,Suffolk Downs",15-20,485.14654076064147,,532,297.21004574000006,-24.797469199999995
mode=rolling_24m|topN=2|band=none|minbets=200,2024-11,rolling_24m,2,none,200,"Romford,Nottingham",15-20,660.9834926500168,,942,-70.85980106000001,-162.9875221
mode=rolling_24m|topN=2|band=none|minbets=200,2024-12,rolling_24m,2,none,200,"Romford,Yarmouth",15-20,568.5675190700648,,872,-85.38740126,-151.26212628
mode=rolling_24m|topN=2|band=none|minbets=200,2025-01,rolling_24m,2,none,200,"Romford,Swindon",15-20,30.710615427859466,,950,108.0875024,-142.10231774000002
mode=rolling_24m|topN=2|band=none|minbets=200,2025-02,rolling_24m,2,none,200,"Romford,Nottingham",15-20,565.7002679884152,,1026,27.691594019999997,-189.3058742
mode=rolling_24m|topN=2|band=none|minbets=200,2025-03,rolling_24m,2,none,200,"Romford,Nottingham",15-20,354.9958440400001,,1156,-131.85540236000003,-200.97056886000001
mode=rolling_24m|topN=2|band=none|minbets=200,2025-04,rolling_24m,2,none,200,"Romford,Nottingham",15-20,454.6014499000001,,1172,-27.673544639999996,-123.75234183999999
mode=rolling_24m|topN=2|band=none|minbets=200,2025-05,rolling_24m,2,none,200,"Romford,Swindon",15-20,-15.517184619999966,,1132,5.973237059999988,-272.12659048
mode=rolling_24m|topN=2|band=none|minbets=200,2025-06,rolling_24m,2,none,200,"Romford,Yarmouth",10-12,625.74132912,,952,76.20438190000002,-42.0
mode=rolling_24m|topN=2|band=none|minbets=200,2025-07,rolling_24m,2,none,200,"Romford,Yarmouth",10-12,456.5419531999999,,1084,51.89488277999999,-149.07790690000002
mode=rolling_24m|topN=2|band=none|minbets=200,2025-08,rolling_24m,2,none,200,"Romford,Yarmouth",10-12,485.25138033999997,,978,-251.88527188,-236.88527188
mode=rolling_24m|topN=2|band=none|minbets=200,2025-09,rolling_24m,2,none,200,"Romford,Hove",15-20,441.69743008,,487,20.184081750000004,-63.80769919
mode=rolling_24m|topN=2|band=none|minbets=200,2025-10,rolling_24m,2,none,200,"Romford,Hove",15-20,402.79263560000004,,484,-134.91260468000002,-124.65757929000002
mode=rolling_24m|topN=2|band=none|minbets=200,2025-11,rolling_24m,2,none,200,"Romford,Sheffield",12-15,269.4119497199999,,435,-10.666460080000007,-51.66399652
mode=rolling_24m|topN=2|band=none|minbets=200,2025-12,rolling_24m,2,none,200,"Romford,Sheffield",12-15,336.21004503000006,,439,-75.68261845,-156.80778789
mode=rolling_24m|topN=2|band=none|minbets=200,2026-01,rolling_24m,2,none,200,"Romford,Sheffield",12-15,349.20601660999995,,561,34.13599427,-53.172169839999995
mode=rolling_24m|topN=2|band=none|minbets=200,2026-02,rolling_24m,2,none,200,"Romford,Towcester",15-20,391.3121282799999,,547,17.175912009999998,-29.104227970000004
mode=rolling_24m|topN=2|band=none|minbets=500,2022-01,rolling_24m,2,none,500,"Harlow,Perry Barr",12-15,489.1117199178054,,1118,-243.75703587034195,-299.99570562514305
mode=rolling_24m|topN=2|band=none|minbets=500,2022-02,rolling_24m,2,none,500,"Harlow,Swindon",12-15,7.735128817006668,,1072,72.9795090355551,-213.92305587082052
mode=rolling_24m|topN=2|band=none|minbets=500,2022-03,rolling_24m,2,none,500,"Harlow,Henlow",12-15,156.17633992571282,,810,193.58160427651072,-110.19195669471996
mode=rolling_24m|topN=2|band=none|minbets=500,2022-04,rolling_24m,2,none,500,"Harlow,Swindon",12-15,-101.35237318773653,,1228,320.84123473978104,-38.450831601273464
mode=rolling_24m|topN=2|band=none|minbets=500,2022-05,rolling_24m,2,none,500,"Harlow,Towcester",12-15,213.81592307895556,,1164,57.93704731187838,-177.31520644127949
mode=rolling_24m|topN=2|band=none|minbets=500,2022-06,rolling_24m,2,none,500,"Harlow,Towcester",12-15,226.43942624375586,,1260,74.05062924500348,-175.23490129053653
mode=rolling_24m|topN=2|band=none|minbets=500,2022-07,rolling_24m,2,none,500,"Harlow,Romford",12-15,320.73501956926737,,1496,-29.285619064293797,-177.76996836590007
mode=rolling_24m|topN=2|band=none|minbets=500,2022-08,rolling_24m,2,none,500,"Harlow,Romford",12-15,214.88660756749942,,1298,174.37294086232995,-231.8349898997276
mode=rolling_24m|topN=2|band=none|minbets=500,2022-09,rolling_24m,2,none,500,"Harlow,Romford",12-15,343.70602660942603,,1204,25.557326307164175,-181.582801512
mode=rolling_24m|topN=2|band=none|minbets=500,2022-10,rolling_24m,2,none,500,"Harlow,Perry Barr",12-15,559.5041866068522,,1166,49.500101684682505,-73.00249930767808
mode=rolling_24m|topN=2|band=none|minbets=500,2022-11,rolling_24m,2,none,500,"Harlow,Towcester",12-15,679.0801823939814,,1104,134.18763271293233,-95.9108984358346
mode=rolling_24m|topN=2|band=none|minbets=500,2022-12,rolling_24m,2,none,500,"Harlow,Towcester",12-15,742.5606714611745,,830,140.64620635129162,-127.18679047959063
mode=rolling_24m|topN=2|band=none|minbets=500,2023-01,rolling_24m,2,none,500,"Harlow,Towcester",12-15,765.2507813174329,,1018,-17.93549538739674,-106.34591576926624
mode=rolling_24m|topN=2|band=none|minbets=500,2023-02,rolling_24m,2,none,500,"Harlow,Towcester",12-15,767.4515407511682,,964,64.07320202440792,-91.54254574329507
mode=rolling_24m|topN=2|band=none|minbets=500,2023-03,rolling_24m,2,none,500,"Harlow,Towcester",12-15,708.2988014134312,,1208,74.21716969999997,-119.71788782000002
mode=rolling_24m|topN=2|band=none|minbets=500,2023-04,rolling_24m,2,none,500,"Harlow,Towcester",12-15,675.6223672308525,,1256,-18.144289759999992,-229.75857686
mode=rolling_24m|topN=2|band=none|minbets=500,2023-05,rolling_24m,2,none,500,"Harlow,Towcester",12-15,633.2233360854929,,1200,91.09507268000003,-211.38181528
mode=rolling_24m|topN=2|band=none|minbets=500,2023-06,rolling_24m,2,none,500,"Towcester,Harlow",12-15,378.1799491752357,,1200,94.06955858000003,-165.15380316
mode=rolling_24m|topN=2|band=none|minbets=500,2023-07,rolling_24m,2,none,500,"Towcester,Harlow",12-15,492.3123304127338,,1170,0.4824164800000048,-127.83846944
mode=rolling_24m|topN=2|band=none|minbets=500,2023-08,rolling_24m,2,none,500,"Towcester,Harlow",12-15,659.5126400511975,,1016,-39.21975628,-129.66992682
mode=rolling_24m|topN=2|band=none|minbets=500,2023-09,rolling_24m,2,none,500,"Towcester,Romford",10-12,522.9285271226447,,1004,371.22526674000005,-42.928276340000025
mode=rolling_24m|topN=2|band=none|minbets=500,2023-10,rolling_24m,2,none,500,"Romford,Towcester",10-12,557.3093061164826,,1004,97.09442806,-105.11656148
mode=rolling_24m|topN=2|band=none|minbets=500,2023-11,rolling_24m,2,none,500,"Towcester,Romford",10-12,506.06766714409764,,924,90.87306101999998,-130.0
mode=rolling_24m|topN=2|band=none|minbets=500,2023-12,rolling_24m,2,none,500,"Romford,Harlow",12-15,513.8644626454359,,1200,-405.70498174,-434.38242124
mode=rolling_24m|topN=2|band=none|minbets=500,2024-01,rolling_24m,2,none,500,"Towcester,Harlow",10-12,410.22683155715185,,1052,-185.34269444,-185.94706876000004
mode=rolling_24m|topN=2|band=none|minbets=500,2024-02,rolling_24m,2,none,500,"Towcester,Yarmouth",10-12,240.71177445402859,,828,-4.6623163600000055,-173.94410324
mode=rolling_24m|topN=2|band=none|minbets=500,2024-03,rolling_24m,2,none,500,"Romford,Towcester",10-12,89.58109447537271,,1276,39.540087759999984,-158.4831519
mode=rolling_24m|topN=2|band=none|minbets=500,2024-04,rolling_24m,2,none,500,"Towcester,Romford",10-12,326.5138603896789,,1074,40.879498219999995,-209.51474387999997
mode=rolling_24m|topN=2|band=none|minbets=500,2024-05,rolling_24m,2,none,500,"Romford,Towcester",10-12,242.93873101306326,,1198,-60.72566474000001,-167.96935674000002
